label,sentence
1,@baszero I will first have to start to finalize it  I'm working on Java FX book right now. The second choice is better 
1,"work. first day of the summer class, back to work, then interview for second job!!!  busy dayy."
1,@pavelgee I won't be there in person but technologically present in many ways 
1,"survived my standby, so thats me off till sat "
1,@clairewhill oh that would be fab il bring them to visit u in jail 
1,In Texas @ school again.. Nashville was way better than 7:30am class.. Juuuuuuust sayin. 
1,@mel_chirps Move west? What happens if you live on the coast? Do you hurl yourself into the ocean? 
1,I'm off to see @candlethieves @ The Fly in a mo 
1,"@SimplySteph11 OMG! THE GARBAGE PLATE! Like half my office is from Rochester New York, so of course I'm familiar with Nick Tahoe's! "
1,i can twitterberry now 
1,@WEBPC Live Writer config 
1,@BronnersXmas That would be with Jamie - for a presenatation in town. 
1,Today must be 'Take Your Daughter to the Gynecologist Day' and 'Family Day at the OB/GYN'. What's with all the families in here? 
1,@pixie_tinks nothing just always happens lmao 
1,"@gregjames as long as you didnt wake her up, yes, you are a good son!  lol"
1,WHAT IS THE BEST TRACK ON LVATT ? 
1,Inbox: empty 
1,@Sugarwilla 'sok. i've got a work around.  buying flight today.
1,Re-Readin Eclipse.. Cant wait For New Moon 
1,being a huge kid &amp; playing my fave N64 video games 
1,congrats courtney!!!  im happy 4 you!!!
1,Good morninggh. Thank god for yet another amazing day 
1,"@bananza Either way, looking good! "
1,@feybee Yea he TOTALLY did!! He's AWESOME  And I just got back from Lalo's (A local store)
1,@sherylzhang haha. hi sis! lol. i'll go look at it. 
1,@WDC it's a song by MC Chris 
1,@bellereve haha nope not that kind of boy. My baby boy. Although I'm sure he wouldn't be happy that I just said baby! 
1,"@poots Hurray, glad to hear it. "
1,@cardassianv0le Laptops &amp; Trek - you guys are bigger nerds than I ever imagined. One of us!  One of us! 
1,jealous that @fersurexd is on her way to Florida. but only 8 more days and Im on my way there 
1,"At walmart with jess and alysa, buying all the jonas brothers stuff we see "
1,@jonseff you're consuming the twins?!? 
1,"loves how the hook in Jordin Sparks' new song, good as it is, sounds like 'goocharama' "
1,just got my invoice from @hyperisland. 9925â¬. ouch!  still stoked as a 5yearold on christmas day to begin!
1,@whosChrisHughes Here's to hoping you did well on your exam.  
1,@Playboy please say hi 2 me when ur there 
1,7 weeks only seven weeks till freeeeeedom! 
1,"and hurray, I finally got paid for doing all the housework. I hence thereforth have a job - domesticated maid. "
1,"@kismet100 OoOh... yup, last minute changes will get ya.  It's fine the way it is!! "
1,Happy Tuesday all! What does the world bring us today? 
1,@sheppy seems easy and reasonable to compare; hard and dumb to equate 
1,"@stevemoakler you were great last night! Thanks for being a part of the show, i got it all on tape for all the bands that want it! "
1,@Lady_Cockroach heeey miss murder can I *sings* I like that song  x
1,has nothing special to tweet about...umm its peretty outside 
1,Hope....I hope u are hungry! 
1," @Canuckflack Speaking as a historian, WTF do you incorporate twitter buzz by upper middle class North Ame.. http://tr.im/oFLS"
1,@duchsauce welcome back uch! we missed you 
1,goodmornin 
1,"@ssr667 At least you're in the good half of the state  (wow, they are so going to hate me out in west PA)"
1,Going to the beach with Whitney and Arielle. =] then worth ave for some designer shopping ! 
1,"@kaitli oh, haha. must be an exciting meeting if you are twittering through it "
1,@stonerich Thanks! Yesterday I played on the Holy Football Field of Rotterdam 
1,"If you loved me, you'd email me "
1,@Sweetldy1 Good Morning! 
1,@lukewarmIIhot its a date 
1,@matthopson enjoying the sun slacker? is that the espotting logo u've used as your avatar? Why...whats wrong wiv mirago or thomson local? 
1,@schatzie0302 They have that alien cat eye thing going on. 
1,"@MovingToMontana Re: link #1, there are many such constants, so I thought that article was weak. The second didn't seem to fit context "
1,@Leigh_Royals Thank you!! 
1,"@gurms absolutely. like what they say - anytime, anywhere, calbee potato chips! cereal taste esp nice at night!  hunger pangs, what to do?"
1,Beach in a week 
1,"@sherrynoik Just send an e-mail to a distant friend in thanks for her kind gestures. Spreading the love, indeed. "
1,@bwechols getting paid is a problem? 
1,@mariedancerr yea i suscribed to her 
1,@dandevece congrats then 
1,I think it's about that time I get a J O B. Too much time on my hands =Trouble. Lol 
1,"@dsthestar1121 YESSS!!!!  THERE IS NO MAN LIKE MY DADDY!! IF THEY NOT TREATING ME OR TRYING TO SPOIL..... HOUSTON, WE HAVE A PROBLEM..."
1,"@TheBoron Hey you, yeah, have'n a okay day thanks, what about you ? "
1,I am wondering if the FAIA CRV made it to Orlando for our Convention?  
1,Dads birthday  Degrassi again FTW! My birthday in 4 daysss =D this is gonna be the best summer!
1,@RANRU YES LADII BREE IS RANRU'S SISTER FROM ANOTHER MOTHER 
1,Pucker up... The average person spends two weeks of their life kissing. Better work on keeping my average up then 
1,"In case you were wondering, RealGames provides the game community for Comcast "
1,"Questions re overhead come up often, it matters and while it seems obvious in hindsight, it isn't always. Don't worry about it "
1,"@hostingcon you mean How Email, Search and Social Media Work Together? Seems a bit to general "
1,Yeah I can't stand braggers. Especially those who are full of it. Do you know what i am tlaking about 
1,@binkybinky im constantly thinking of and looking for cool new phrases to put on fb and twitter 
1,&quot;i wake up it's a bad dream no one on my side&quot; morning .@FireboltX  @akaishayes i &lt;3 this one pretty hard! â« http://blip.fm/~8bkr5
1,@dougwaltman  there is a tiny creature on your head! 
1,@littleh83 ill check it out  x x
1,will be eating briyani with mother  WOO HOO
1,Awake...not really; but somewhat. @mrseacullen; you finally found me! Good for you Brittany! Now I can annoy too  Hx.
1,@quadrathon Disappointed with the result but I am having a great year with wonderful people on fantastic hills and enjoying it enormously 
1,wishin i had big hair!!!! 
1,@martiniberry No screenplays to do?? Loves it!!! 
1,@DPrince2124 Yeah...I've seen that crazy movie 
1,"@RobPattzNews oh, nevermind. "
1,"@AC_1 Happy Birthday, I hope something exciting happens "
1,Enjoyin' a lazy day off and making/finishing presies for a few of my fav. sisters  Leave some â¥
1,@allyedge  I love MAC &amp; I heart you for passing that tip along! Thx girl! 
1,@explosivityy I'm writing now.  Di ko na sinasagot yung &quot;What Did You Do Last Summer?&quot; )
1,Otw back home 
1,@XEmzie_RetardX then stop headbanging?  and i'm alright thanks. Home with the cat until tom and matt come home. You?
1,@AmongstStars Goodmorning miss mcflurry lol 
1,day offffff 
1,"@moiraalter Yeah. Right. Old, eh? Are you even 30 yet?  P.S. Happy Birthday!"
1,@MattKiehl WOO! welcome to the cool kids club. 
1,@Tyrese4ReaL for me mcfarlane = Spawn....luv that creation of his 
1,@Knightslayer777 oh snap I'm all over that!  I'll just get some breakfast in that case 
1,paramore finally added taylor as a member 
1,@dumilewis LOL. I c. U mightve been able to find a lone banana or apple. 
1,@Callmeauburn yurr welcomeee 
1,"@Ianjamespoulter HAH! (badddddump-tssssss) thank you, thank you, I'll be here all night! "
1,@PerezHilton Thanks for the opportunity yesterday. It was an honor. Hope you had as much fun as I did 
1,@hermitjrnl being (intentionally) car-free for 8 years has nurtured my hermit side.  
1,@Laura_Crane Me hey  this is my first ever message haha. Head still hearting :-|? x
1,voting at TCA now. 
1,@NickkkJonasss but actually if i had to choose one i would have to say Before the Storm 
1,@TONYA_B lol its all good 
1,@GeneRyanHD Interesting. What does it mean in the US then? Is it dirty or something? hehehehe 
1,@crystalgalla ay. such a night bird. better make friends with the owl. 
1,Good morning  Im about to leave for my history final...im leaving my cell phone home but ill update when I get back.
1,@sanjukta well i know it was far fetched! i am sure u might have been way too young back then..  where is it playin?
1,Is so ready for this weekend with Carly and friends in Chicago!!!!!! Get me out of here!!! 1 more week of physics 
1,@withinwithout hungover from the big time tweetup party? lol - jk 
1,@NathalieCaron welp the green icon is in support of the fair Iranian Elections 
1,Ah another sunny day here in beautiful tennessee  boring tennessee but def beautiful lol   
1,"@KempEquine So do we.   Working on getting your questions answered, too!"
1,Just come out of a Media exam... Hoping I've caned it as one of the questions was on one of my fave films 
1,"@shaver Yes, that's it exactly. "
1,"Nichola has put a disc of Power Ballads on the Kerrang! stereo.. I wonder if my writing will consequently go all emotional, epic and sad "
1,ima 15 baby  and still going strong haha
1,good morning. breakfast here i come! 
1,eating lunch right about know 
1,"...so tomorrow at half 6 again then, right? "
1,"No matter what you are going thru, take a moment to walk outside, and thank God for such a beautiful day "
1,@piginthepoke no rest for the wicked as the saying goes!  but i suppose it is better than doing nothing at all - or is it?
1,"Hooome! Made it through the day...  Can't wait for dinner, starving!!!"
1,@Taszy You're absolutely right. The best place to live is in the present. 
1,@itsastitch you're getting a lot of treasuries lately! i'm impressed  btw your business card has been sent out 4 times w/my stuff so far!
1,@thejuelzsantana u been busy  lol A!
1,is home from work and hanging out with Vuong   It's a good night!
1,WE WERE APPROVED !!!!!! I'll officially be moving out on July 10th!!!!!   
1,Made sun tea in my beautuful new sun tea jar  when the sun came out!
1,@xevanesco No and I care not to but thanks.  
1,@Himmathand great connecting! A nap does everyone some good. Have a short one 
1,My fagmA has arrived   http://twitpic.com/7jn39
1,@CHRIS_Daughtry Sounds good. Thanks for clarifying the fan club information. 
1,Morning! Yeeessssssss new Mimi in Aug 
1,doesn't understand the #squarespace fanaticism 
1,"I asked a 3yr old how old I was &amp; he said, &quot;3 like me?&quot; which was proceeded by &quot;look at my belly fat&quot; cleveland zoo will be fun today "
1,@TherealNihal Random words eh... shows manager give radio1 please mr more me 
1,@mikasounds if you like to support talented young singers? add me 
1,@heishmst woman - you need to tweet more often! 
1,@nikeprima I'm hereeee next to u sis  http://myloc.me/422M
1,Free Video's here: http://wwwMackMichaelsMillions.com Learn all the secrets the Guru's aren't telling you... Be your own success... 
1,"@privatei HAha, thanks. That one hit me REALLY hard though. Seriouly, stay away from 151. "
1,"I need cheap, or free, video editing software...timelines, narration, transitions, etc.  Ideas?  "
1,Feeling A LOT better now; after having spoken to my friend about the ongoing issue at last 
1,I get the new Jonas Brothers CD today!  
1,I Love You. I do. 
1,Lunch with Megan and our mommies! 
1,"@EEELIINA I want to watch ANTM too, but I don't have time. "
1,"SN sá»m, báº¥t ngá»? nhÆ°ng ráº¥t vui! that very nice of u "
1,@christianaellis who needs food when you have the iPhone? 
1,Ach... Who gives a rats funky bitch ass! 
1,@e_bookpushers not awake yet. could have done it better. 
1,"Holland today, Chicago tonight and tomorrow for NeoCon! "
1,@betty_boo Jaja just a little =P support #FREEIran #IranElection Get #GREEN #GREEN is life  (via @jorgeavilam )
1,Thinks Twitter is Goood 
1,@mrBranKnew i have a mac book pro  you can buy it from me and i'll get a new one lol
1,@CHRIS_Daughtry So yes...@979WNCI is playing NS more and more!! Thanks @979WNCI &amp; @joeboxershow!!! 
1,@CHRISDJMOYLES there's probably something more wrong with a sweaty person watching a sweaty person in pain &lt;?&gt;.. 
1,@MadameSoybean yes you may 
1,"@TamahomeJenkins thanks  but really, what could one's intentions/expectations be when one completely surrenders to user-generated content?"
1,"@carriehartford they're not over keen on sharp sand, eggshells or ash sprinkled around the plant either "
1,@itsmedana gorgeous house! Congrats on the closing and moving   1st day of the rest of ur happy life!
1,@denisecantora Diz bom dia tb... e fala pra comeÃ§ar a amar pq a vida Ã© curta!!! It's a gift from God!!! You'll miss it when it's gone!! 
1,"Made the witch from Firefox to Safari 4. Verdict: Super fast, but I hate the tab closing. (Though I don't think anyone gives a shit  LOL)"
1,@pixiesongs Heyyaa Pixie!! 
1,"Got a Wii Fit this weekend, going to have a workout tonight, heh "
1,am plecat la &quot;la comedie&quot;...v-asteptam! @misogin @justf0rfun dati un semn cand sunteti ready 
